SAMPLE ID,IGSN,SOURCE,REFERENCE,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MAX ELEVATION,MIN ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,MNO,MGO,CAO,NA2O,K2O,P2O5,NI,CO,CU,CD,ZN,S,LA,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,BA,CD,CO,CR,CS,CU,HF,MO,NB,NI,PB,RB,S,SB,SC,SE,SN,SR,TA,TE,TH,TI,TL,U,V,Y,ZN,ZR,TI
PETDB-2854-I48,,EARTHCHEMDB,"GIBSON, S A; THOMPSON, R N; DAY, J A; HUMPHRIS, S E; DICKIN, A, 2005",nr,-37.3,-12.68,0.1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,34.8,,,,50,97.48,11.18,42.78,8.039,2.573,7.059,0.978,5.05,0.89,2.22,0.31,1.78,0.24,,,,,0.52,34.8,4.82,,,,3.54,51.4,,,,,,,3.79,,6.66,,,1.39,,,,,
PETDB-2854-I48,,EARTHCHEMDB,"GIBSON, S A; THOMPSON, R N; DAY, J A; HUMPHRIS, S E; DICKIN, A, 2005",nr,-37.3,-12.68,0.1,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.66,2.76,16.82,,,,,9.25,0.14,5.9,9.29,3.62,2.0200,0.52,86.6,33.4,,,88,,,,,,,,,,,,,,,,614,,33.4,127,,,,,54.3,86.6,,,,,13.8,,,862,,,,,,,205,25.53,88,225,
PETDB-2854-T3,,EARTHCHEMDB,"GIBSON, S A; THOMPSON, R N; DAY, J A; HUMPHRIS, S E; DICKIN, A, 2005",nr,-37.09,-12.28,0.01,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,44.4,,,,48.45,105.7,13.07,52.62,9.73,3,8.35,1.1,5.68,0.94,2.35,0.3,1.72,0.23,,,,,0.5,44.4,5.64,,,,0.89,40.3,,,,,,,3.78,,6.29,,,1.39,,,,,
PETDB-2854-T3,,EARTHCHEMDB,"GIBSON, S A; THOMPSON, R N; DAY, J A; HUMPHRIS, S E; DICKIN, A, 2005",nr,-37.09,-12.28,0.01,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,42.53,4.11,14.27,,,,,14.05,0.16,6.82,11.72,2.83,1.5600,0.58,39.6,57.1,,,127,,,,,,,,,,,,,,,,542,,57.1,57.7,,,,,56.6,39.6,,,,,23.9,,,925,,,,,,,365,27.01,127,243,
PETDB-2862-CUR-02,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.0875,-68.8474,0.0001,,,,,,LA-ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,,,,,,,,,,,,,,,857,,95,,99,,2.22,5.68,0.87,4.72,1.49,0.5,2.04,0.34,2.27,0.47,1.32,0.18,1.42,0.21,30,,,2209,,95,0.92,,2.87,857,0.27,3.2,,,,,,113,0.17,,0.2,,,0.09,195,12.74,99,37,
PETDB-2862-CUR-02,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.0875,-68.8474,0.0001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,47.59,0.63,9.99,,,,11.05,,0.167,21.45,8.53,1.26,0.0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2862-CUR-04,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.0875,-68.8474,0.0001,,,,,,LA-ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,,,,,,,,,,,,,,,773,,95,,93,,2.31,5.88,0.91,4.74,1.39,0.53,2.02,0.37,2.43,0.51,1.42,0.2,1.45,0.21,29,,,2095,,95,1.04,,2.99,773,0.23,3.1,,,,,,105,0.2,,0.21,,,0.09,197,13.52,93,39,
PETDB-2862-CUR-04,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.0875,-68.8474,0.0001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,47.26,0.65,10.3,,,,10.85,,0.163,20.11,8.93,1.42,0.0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2862-CUR-05,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.0718,-68.8403,0.0001,,,,,,LA-ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,,,,,,,,,,,,,,,1035,,82,,89,,1.85,4.72,0.77,3.79,1.26,0.43,1.78,0.32,1.92,0.41,1.17,0.18,1.24,0.19,24,,,2677,,82,0.84,,2.53,1035,0.17,2.1,,,,,,74,0.16,,0.19,,,0.08,169,11.36,89,33,
PETDB-2862-CUR-05,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.0718,-68.8403,0.0001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,46.6,0.54,8.64,,,,11.22,,0.166,24.94,7.67,0.75,0.0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2862-CUR-11,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.111,-68.9186,0.0001,,,,,,LA-ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,,,,,,,,,,,,,,,1109,,78,,98,,1.81,4.75,0.77,3.96,1.01,0.42,1.71,0.32,2.03,0.41,1.15,0.16,1.15,0.19,11,,,2864,,78,0.81,,2.39,1109,0.22,1.2,,,,,,31,0.15,,0.16,,,0.08,166,11.03,98,33,
PETDB-2862-CUR-11,,EARTHCHEMDB,"TRELA, J; VIDITO, C; GAZEL, E; HERZBERG, C; CLASS, C; WHALEN, W; JICHA, B; BIZIMIS, M; ALVARADO, G E, 2015",nr,12.111,-68.9186,0.0001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,PICRITE,,46.33,0.55,8.13,,,,11.35,,0.166,26.02,7.57,0.44,0.0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-3401-MBS-047-289 ,,EARTHCHEMDB,"BARNES, S; OSBORNE, G; COOK, D; BARNES, L; MAIER, W D; GODEL, B, 2011",nr,-13,-41,1,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,ORTHOPYROXENITE,,,,,,,,,,,,,,,,11600,,2100,,,2,,,,,,,,,,,,,,,,,,,,2100,,,,11600,,,2,,,,,,,,,,,,,,,,
PETDB-2863-GAUA03,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2906,167.437,0.001,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,51.81,0.82,16.77,,10.34,,,,0.23,3.41,7.35,3.7,2.6800,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2863-GAUA03,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2906,167.437,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,16,31.9,,,,,29.56,54.5,,32.5,7.2,1.99,,0.851,,,,,2.39,,713,,31.9,4,0.22,,3.37,,,16,,42,,0.09,21,,,780,0.163,,3.77,,,1.31,,,,113,
PETDB-2863-GAUA04,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2906,167.437,0.001,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,46.43,0.67,11.18,,11.3,,,,0.19,15.76,10.82,1.77,0.8100,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2863-GAUA04,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2906,167.437,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,377,66.5,,,,,7.66,17.7,,13.5,2.92,0.96,,0.379,,,,,1.34,,256,,66.5,915,0.034,,1.36,,,377,,10.5,,0.039,35.9,,,527,0.0655,,0.98,,,0.41,,,,46,
PETDB-2863-GAUA05,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2903,167.428,0.001,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,46.68,0.77,12.49,,11.96,,,,0.19,12.46,12.39,1.84,0.6500,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2863-GAUA05,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2903,167.428,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,228,59.6,,,,,7.01,16.6,,11.1,3.01,0.98,,0.404,,,,,1.43,,172,,59.6,641,0.022,,1.28,,,228,,9.9,,0.027,39.9,,,543,0.073,,0.74,,,0.28,,,,40,
PETDB-2863-GAUA12,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2403,167.425,0.001,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ANKARAMITE,,48.79,0.76,12.81,,11.14,,,,0.19,8.27,12.63,2.56,1.6600,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2863-GAUA12,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2403,167.425,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ANKARAMITE,,,,,,,,,,,,,,,,57,44.6,,,,,13.85,29.9,,15.2,4.35,1.25,,0.487,,,,,1.57,,428,,44.6,290,0.216,,1.9,,,57,,22.7,,0.058,36.8,,,729,0.0836,,2.1,,,0.74,,,,69,
PETDB-2863-GAUA16,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2239,167.437,0.001,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ANKARAMITE,,52.29,0.77,18.35,,9.4,,,,0.2,3.11,8.5,3.95,2.4200,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2863-GAUA16,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.2239,167.437,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ANKARAMITE,,,,,,,,,,,,,,,,14,27.2,,,,,20.53,45.4,,29.2,5.81,1.78,,0.673,,,,,2.5,,598,,27.2,5,0.18,,2.93,,,14,,37.4,,0.098,15.6,,,1024,0.143,,3.13,,,1.14,,,,106,
PETDB-2863-GAUA26,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.275,167.5,0.01,,,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ANKARAMITE,,52.12,0.72,16.45,,10.36,,,,0.19,4.69,9.76,3.14,1.7000,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2863-GAUA26,,EARTHCHEMDB,"METRICH, N; BERTAGNINI, A; GARAEBITI, E; VERGNIOLLE, S; BANI, P; BEAUMAIS, A; NEUVILLE, D, 2015",nr,-14.275,167.5,0.01,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ANKARAMITE,,,,,,,,,,,,,,,,25,34.3,,,,,10.52,24.3,,14.1,3.75,1.11,,0.53,,,,,2.22,,430,,34.3,20,0.56,,2.52,,,25,,30.1,,0.1,26.4,,,576,0.106,,2.08,,,0.91,,,,86,
PETDB-2871-ST PAUL-21,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,TIMS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,0.04,,,,,
PETDB-2871-ST PAUL-21,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,,13.5,34.2,,17.5,4.75,1.62,,0.89,,,,,2.64,0.38,,,,,,,4.11,,,,,,,,33,,,,3.2,,,,,,,,,,
PETDB-2871-ST PAUL-21,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,0.35,519,,,,118,,,,,,,,,,,,,,,,138,,,132,,,,,22.6,519,,10.3,,,,,,299,,,1.79,,,,265,28.6,118,197,
PETDB-2871-ST PAUL-38,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,,13,32.2,,17.2,4.41,1.52,,0.84,,,,,2.5,0.36,,,,,,,3.87,,,,,,,,32,,,,2.6,,,,,,,,,,
PETDB-2871-ST PAUL-38,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,0.4,278,,,,160,,,,,,,,,,,,,,,,133,,,71,,,,,18.9,278,,4.5,,,,,,288,,,1.44,,,,240,28.6,160,167,
PETDB-2871-ST PAUL-39,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,,28.2,68.6,,34.3,8.88,2.46,,1.56,,,,,4.85,0.75,,,,,,,8.19,,,,,,,,25,,,,5.9,,,,,,,,,,
PETDB-2871-ST PAUL-39,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,0.2,611,,,,160,,,,,,,,,,,,,,,,253,,,124,,,,,41.6,611,,31.3,,,,,,247,,,3.64,,,,156,56.9,160,375,
PETDB-2871-ST PAUL-41,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,,19.6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,
PETDB-2871-ST PAUL-41,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,TIMS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,0.05,,,,,
PETDB-2871-ST PAUL-41,,EARTHCHEMDB,"FREY, F A; WEIS, D, 1995",nr,-38.72,77.55,0.01,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,0.8,294,,,,152,,,,,,,,,,,,,,,,218,,,58,,,,,38.3,294,,8.6,,,,,,257,,,,,,,303,41.6,152,337,
PETDB-2874-U0004,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,45.2,0.035,0.95,0.422,,,7.36,,0.122,43.5,1.45,0.15,0.2900,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0009,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,44.9,0.138,1,0.643,,,8.04,,0.155,44.1,1.08,0.1,0.1300,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0010,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,43.9,0.04,0.49,0.305,,,7.79,,0.115,46.3,1.06,0.03,0.1000,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0029,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,45.8,0.06,1.13,0.37,,,6.74,,0.118,44,1.43,0.08,0.3700,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0050,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,45.3,0.07,1.53,0.388,,,7.52,,0.123,43.1,1.74,0.06,0.1700,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0057,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,43.5,0.115,0.44,0.364,,,7.9,,0.117,46.6,0.89,0.07,0.1300,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0057,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,,,,,,,,,,,,,,,,,,,,,2.68,4.39,0.445,1.6,0.269,0.083,0.246,0.034,0.192,0.033,0.079,0.01,0.065,0.01,15,,,,0.174,,0.117,,4.04,,0.613,7.57,,,,,,24.6,0.195,,0.269,,,0.145,,0.974,,6.16,
PETDB-2874-U0064,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,44.5,0.081,0.5,0.376,,,8.04,,0.127,45.4,0.94,0.08,0.1000,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0070,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,43.9,0.071,1.21,0.351,,,8.38,,0.123,44.4,1.46,0.09,0.1900,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0071,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,44,0.098,1.5,0.48,,,7.69,,0.126,44.5,1.53,0.05,0.1300,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0085,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,,,,,,,,,,,,,,,,,,,,,1.73,3.56,0.415,1.65,0.353,0.132,0.495,0.089,0.647,0.138,0.401,0.06,0.41,0.07,52.7,,,,0.188,,0.225,,2.97,,0.654,8.69,,,,,,29.3,0.206,,0.203,,,0.045,,3.47,,9.1,
PETDB-2874-U0148,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,45.2,0.119,1.7,0.415,,,7.86,,0.128,43.1,1.65,0.13,0.1800,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0183,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,43.8,0.095,0.77,0.427,,,7.28,,0.118,46.4,0.73,0.04,0.1200,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0183,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,,,,,,,,,,,,,,,,,,,,,1.08,1.78,0.19,0.746,0.134,0.045,0.124,0.017,0.092,0.015,0.035,0.005,0.032,0.006,15.7,,,,0.108,,0.067,,1.88,,0.262,5.99,,,,,,18.8,0.085,,0.093,,,0.049,,0.447,,2.99,
PETDB-2874-U0260,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,43.1,0.037,0.27,0.164,,,7.52,,0.108,47.5,1.14,0.05,0.1800,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0267,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,,,,,,,,,,,,,,,,,,,,,1.27,2.75,0.358,1.62,0.385,0.144,0.451,0.075,0.5,0.101,0.277,0.04,0.274,0.047,11.4,,,,0.41,,0.236,,1.44,,0.293,11.1,,,,,,22.3,0.103,,0.121,,,0.03,,2.79,,9.88,
PETDB-2874-U0280,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,43.4,0.037,1,0.42,,,7.39,,0.118,46.9,0.6,0.07,0.3200,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-2874-U0283,,EARTHCHEMDB,"IONOV, D A; DOUCET, L; CARLSON, R W; GOLOVIN, A; KORSAKOV, A, 2015",nr,66.4386,112.317,0.0001,,,,,,EMP,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PERIDOTITE,,43.2,0.022,0.91,0.401,,,7.29,,0.119,47.2,0.59,0.04,0.2000,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
